,trackId,frame,xCenter,yCenter,heading,xVelocity,yVelocity,xAcceleration,yAcceleration,class
185,1,0,73.04467,-43.44405,129.77429,-0.74386,0.89762,-0.1296,0.17597,pedestrian
186,1,1,73.01458,-43.40813,129.78245,-0.75025,0.90563,-0.13011,0.17794,pedestrian
187,1,2,72.98423,-43.37194,129.79409,-0.75657,0.91379,-0.12969,0.1791,pedestrian
188,1,3,72.95358,-43.3355,129.80918,-0.76276,0.9221,-0.12842,0.17938,pedestrian
189,1,4,72.92272,-43.29881,129.82771,-0.76881,0.93055,-0.12639,0.1787,pedestrian
190,1,5,72.89157,-43.26183,129.84968,-0.77465,0.93914,-0.12368,0.17693,pedestrian
191,1,6,72.86021,-43.22452,129.87507,-0.78027,0.94781,-0.12038,0.17395,pedestrian
192,1,7,72.82841,-43.18677,129.90387,-0.78557,0.95648,-0.11662,0.16965,pedestrian
193,1,8,72.79644,-43.14852,129.9361,-0.79053,0.96504,-0.11255,0.16395,pedestrian
194,1,9,72.76428,-43.1098,129.97173,-0.79515,0.97337,-0.10832,0.15684,pedestrian
195,1,10,72.73183,-43.0706,130.01076,-0.79937,0.98136,-0.10408,0.14832,pedestrian
196,1,11,72.69921,-43.03085,130.0532,-0.80321,0.98887,-0.10002,0.13849,pedestrian
197,1,12,72.66635,-42.99053,130.09904,-0.80661,0.99571,-0.09633,0.12751,pedestrian
198,1,13,72.63354,-42.94987,130.14825,-0.80969,1.00183,-0.09319,0.1156,pedestrian
199,1,14,72.60076,-42.90886,130.20083,-0.81251,1.00714,-0.09071,0.10301,pedestrian
200,1,15,72.56814,-42.86761,130.25675,-0.81522,1.01158,-0.08897,0.09001,pedestrian
201,1,16,72.53578,-42.82623,130.31598,-0.81798,1.01517,-0.08792,0.07689,pedestrian
202,1,17,72.50347,-42.78476,130.37848,-0.82089,1.01792,-0.08743,0.06391,pedestrian
203,1,18,72.47103,-42.74343,130.4442,-0.82397,1.01992,-0.08734,0.05128,pedestrian
204,1,19,72.43839,-42.70228,130.51306,-0.8272,1.02128,-0.08753,0.03915,pedestrian
205,1,20,72.40556,-42.66106,130.58501,-0.83057,1.02203,-0.08788,0.02762,pedestrian
206,1,21,72.37245,-42.61989,130.65995,-0.83403,1.02221,-0.0883,0.01678,pedestrian
207,1,22,72.33904,-42.57871,130.7378,-0.83751,1.02185,-0.08877,0.00673,pedestrian
208,1,23,72.30531,-42.5375,130.81846,-0.84095,1.02095,-0.0893,-0.00244,pedestrian
209,1,24,72.2714,-42.49618,130.90182,-0.84433,1.01949,-0.08996,-0.01059,pedestrian
210,1,25,72.23749,-42.45482,130.98778,-0.8477,1.01747,-0.09078,-0.01757,pedestrian
211,1,26,72.20364,-42.4137,131.0762,-0.85117,1.015,-0.09176,-0.0232,pedestrian
212,1,27,72.16979,-42.37301,131.16696,-0.85478,1.01226,-0.09282,-0.02739,pedestrian
213,1,28,72.13586,-42.33266,131.25993,-0.85857,1.00939,-0.09388,-0.03016,pedestrian
214,1,29,72.10188,-42.29281,131.35498,-0.86257,1.00662,-0.09481,-0.03159,pedestrian
215,1,30,72.06778,-42.25338,131.45195,-0.86681,1.00412,-0.09546,-0.03189,pedestrian
216,1,31,72.03343,-42.21392,131.5507,-0.87123,1.00187,-0.0957,-0.03132,pedestrian
217,1,32,71.9988,-42.17469,131.65109,-0.87578,0.99998,-0.0954,-0.03009,pedestrian
218,1,33,71.96392,-42.13527,131.75298,-0.88041,0.99835,-0.09449,-0.02844,pedestrian
219,1,34,71.92857,-42.09583,131.85621,-0.88497,0.99698,-0.09294,-0.02653,pedestrian
220,1,35,71.89279,-42.0563,131.96064,-0.88936,0.99582,-0.09081,-0.02449,pedestrian
221,1,36,71.85662,-42.0167,132.06613,-0.89345,0.99483,-0.08824,-0.0224,pedestrian
222,1,37,71.82041,-41.97701,132.17254,-0.89727,0.99395,-0.08536,-0.02032,pedestrian
223,1,38,71.78429,-41.93726,132.27973,-0.90092,0.99315,-0.08227,-0.01825,pedestrian
224,1,39,71.74778,-41.89804,132.38756,-0.90427,0.99263,-0.07906,-0.01627,pedestrian
225,1,40,71.71145,-41.85884,132.49591,-0.90747,0.99239,-0.07581,-0.01453,pedestrian
226,1,41,71.67517,-41.81958,132.60464,-0.91056,0.99239,-0.07253,-0.0132,pedestrian
227,1,42,71.63893,-41.78026,132.71362,-0.91362,0.99259,-0.06916,-0.01238,pedestrian
228,1,43,71.60243,-41.741,132.82274,-0.91658,0.99299,-0.06565,-0.01222,pedestrian
229,1,44,71.56568,-41.70151,132.93187,-0.91939,0.99349,-0.06198,-0.0128,pedestrian
230,1,45,71.52866,-41.66176,133.04088,-0.92198,0.99395,-0.0582,-0.01417,pedestrian
231,1,46,71.49137,-41.62188,133.14966,-0.92427,0.99431,-0.05439,-0.0163,pedestrian
232,1,47,71.45386,-41.58179,133.25807,-0.9262,0.99445,-0.05069,-0.01912,pedestrian
233,1,48,71.41625,-41.54159,133.36601,-0.92778,0.9943,-0.04727,-0.02251,pedestrian
234,1,49,71.37868,-41.50143,133.47336,-0.92906,0.99386,-0.04427,-0.02632,pedestrian
235,1,50,71.34133,-41.46136,133.57997,-0.93016,0.99312,-0.04179,-0.03044,pedestrian
236,1,51,71.30412,-41.42144,133.68575,-0.93117,0.99214,-0.03984,-0.03478,pedestrian
237,1,52,71.26716,-41.38176,133.79054,-0.93222,0.99097,-0.03837,-0.03931,pedestrian
238,1,53,71.23018,-41.34227,133.89423,-0.93335,0.98967,-0.03728,-0.04403,pedestrian
239,1,54,71.19314,-41.30277,133.99669,-0.93458,0.9882,-0.03646,-0.04898,pedestrian
240,1,55,71.15602,-41.26325,134.09776,-0.93588,0.98652,-0.0358,-0.05415,pedestrian
241,1,56,71.11891,-41.22369,134.19731,-0.9373,0.98458,-0.03522,-0.05953,pedestrian
242,1,57,71.08152,-41.1841,134.29519,-0.93875,0.98232,-0.03462,-0.06504,pedestrian
243,1,58,71.04381,-41.14448,134.39126,-0.94012,0.97968,-0.03401,-0.07059,pedestrian
244,1,59,71.0058,-41.10487,134.48534,-0.94132,0.97663,-0.03347,-0.07604,pedestrian
245,1,60,70.96768,-41.06526,134.57728,-0.94231,0.97313,-0.03314,-0.0812,pedestrian
246,1,61,70.9297,-41.02582,134.66691,-0.9432,0.96918,-0.03312,-0.08591,pedestrian
247,1,62,70.8919,-40.98661,134.75407,-0.94406,0.96484,-0.03346,-0.08997,pedestrian
