,trackId,frame,xCenter,yCenter,heading,xVelocity,yVelocity,xAcceleration,yAcceleration,class
287,1,0,128.86014,-29.76946,257.71573,-0.35993,-1.5652,-0.01094,-0.03544,pedestrian
288,1,1,128.84582,-29.83231,257.73361,-0.3603,-1.56772,-0.01131,-0.03429,pedestrian
289,1,2,128.83154,-29.89542,257.75705,-0.36073,-1.57003,-0.01171,-0.03234,pedestrian
290,1,3,128.81739,-29.95877,257.78596,-0.3613,-1.57206,-0.01209,-0.02971,pedestrian
291,1,4,128.80341,-30.02225,257.82022,-0.36207,-1.57375,-0.0123,-0.02658,pedestrian
292,1,5,128.78945,-30.08578,257.85974,-0.36307,-1.5751,-0.0122,-0.02314,pedestrian
293,1,6,128.7753,-30.14927,257.9044,-0.36422,-1.57612,-0.01163,-0.01955,pedestrian
294,1,7,128.76132,-30.21246,257.95411,-0.36558,-1.57695,-0.01044,-0.0159,pedestrian
295,1,8,128.74704,-30.27551,258.00877,-0.36704,-1.57764,-0.00848,-0.01222,pedestrian
296,1,9,128.73251,-30.33858,258.06826,-0.36848,-1.57821,-0.00566,-0.00847,pedestrian
297,1,10,128.71797,-30.40157,258.13248,-0.36989,-1.57869,-0.00193,-0.00464,pedestrian
298,1,11,128.70329,-30.46473,258.20132,-0.37119,-1.57901,0.00277,-0.0007,pedestrian
299,1,12,128.68837,-30.52818,258.27467,-0.37228,-1.57905,0.00844,0.0033,pedestrian
300,1,13,128.67328,-30.59169,258.35241,-0.37306,-1.5788,0.01504,0.00726,pedestrian
301,1,14,128.65805,-30.65528,258.43442,-0.37344,-1.57821,0.02247,0.01105,pedestrian
302,1,15,128.6428,-30.71879,258.52058,-0.3734,-1.57731,0.03065,0.01454,pedestrian
303,1,16,128.62759,-30.78223,258.61075,-0.37291,-1.57613,0.03946,0.0176,pedestrian
304,1,17,128.61251,-30.84557,258.70478,-0.37199,-1.57471,0.04883,0.02014,pedestrian
305,1,18,128.59756,-30.90875,258.80255,-0.37066,-1.5731,0.05872,0.02207,pedestrian
306,1,19,128.58259,-30.9714,258.90388,-0.36885,-1.57151,0.06906,0.0234,pedestrian
307,1,20,128.5675,-31.03368,259.00863,-0.36647,-1.5701,0.07977,0.02425,pedestrian
308,1,21,128.55254,-31.09598,259.11663,-0.36351,-1.56884,0.09073,0.02479,pedestrian
309,1,22,128.53773,-31.15845,259.22768,-0.35999,-1.56767,0.10183,0.02515,pedestrian
310,1,23,128.52303,-31.22096,259.34162,-0.35586,-1.56655,0.11294,0.0254,pedestrian
311,1,24,128.50853,-31.28361,259.45824,-0.35115,-1.56542,0.12396,0.02555,pedestrian
312,1,25,128.49424,-31.34636,259.57735,-0.34586,-1.56423,0.13476,0.02559,pedestrian
313,1,26,128.4802,-31.40922,259.69872,-0.34001,-1.56291,0.14525,0.02544,pedestrian
314,1,27,128.46643,-31.47202,259.82214,-0.33363,-1.56147,0.15533,0.025,pedestrian
315,1,28,128.45292,-31.53483,259.94737,-0.32673,-1.5599,0.16491,0.02417,pedestrian
316,1,29,128.43982,-31.59742,260.07419,-0.31938,-1.55828,0.1739,0.02285,pedestrian
317,1,30,128.42714,-31.65957,260.20235,-0.31165,-1.55677,0.18229,0.02103,pedestrian
318,1,31,128.41478,-31.72154,260.33159,-0.30357,-1.55546,0.19005,0.01878,pedestrian
319,1,32,128.4028,-31.78336,260.46166,-0.29519,-1.55438,0.19719,0.01622,pedestrian
320,1,33,128.39117,-31.84509,260.5923,-0.28653,-1.55358,0.20371,0.01346,pedestrian
321,1,34,128.38007,-31.9068,260.72325,-0.27768,-1.55307,0.20963,0.01066,pedestrian
322,1,35,128.36918,-31.96856,260.85422,-0.26862,-1.5528,0.21501,0.00793,pedestrian
323,1,36,128.35854,-32.03042,260.98494,-0.25932,-1.55274,0.21984,0.00536,pedestrian
324,1,37,128.34815,-32.09245,261.11514,-0.24975,-1.55282,0.22408,0.00302,pedestrian
325,1,38,128.33809,-32.15455,261.24452,-0.23991,-1.55299,0.22765,0.0009,pedestrian
326,1,39,128.32832,-32.21637,261.37282,-0.22978,-1.55337,0.23047,-0.00093,pedestrian
327,1,40,128.31902,-32.27819,261.49972,-0.21942,-1.55394,0.23242,-0.00237,pedestrian
328,1,41,128.31024,-32.34004,261.62496,-0.20891,-1.5547,0.23343,-0.00334,pedestrian
329,1,42,128.30197,-32.402,261.74823,-0.19832,-1.55559,0.23345,-0.00375,pedestrian
330,1,43,128.29408,-32.46411,261.86926,-0.18767,-1.55654,0.23245,-0.00352,pedestrian
331,1,44,128.28676,-32.52642,261.98774,-0.17706,-1.55747,0.23039,-0.00266,pedestrian
332,1,45,128.27971,-32.58885,262.10341,-0.16647,-1.55831,0.22727,-0.0012,pedestrian
333,1,46,128.27317,-32.65143,262.21598,-0.15599,-1.55899,0.22303,0.00081,pedestrian
334,1,47,128.26717,-32.7141,262.32518,-0.14569,-1.55947,0.21769,0.00328,pedestrian
335,1,48,128.2615,-32.77681,262.43074,-0.13561,-1.55971,0.21125,0.0061,pedestrian
336,1,49,128.25619,-32.83961,262.53239,-0.12576,-1.55968,0.20369,0.00916,pedestrian
337,1,50,128.25137,-32.90239,262.62988,-0.11623,-1.55936,0.19503,0.01232,pedestrian
338,1,51,128.24712,-32.96503,262.72298,-0.10714,-1.55881,0.1853,0.01547,pedestrian
339,1,52,128.24331,-33.02759,262.81144,-0.09857,-1.55804,0.17459,0.01855,pedestrian
340,1,53,128.23994,-33.08958,262.89504,-0.09061,-1.55727,0.16302,0.02155,pedestrian
341,1,54,128.23689,-33.15161,262.97357,-0.08329,-1.55649,0.15075,0.02457,pedestrian
342,1,55,128.23405,-33.21378,263.04683,-0.0766,-1.55561,0.13789,0.02767,pedestrian
343,1,56,128.23146,-33.27606,263.11465,-0.07058,-1.55457,0.12456,0.03083,pedestrian
344,1,57,128.22916,-33.33845,263.17684,-0.06525,-1.55332,0.1109,0.03402,pedestrian
