,trackId,frame,xCenter,yCenter,heading,xVelocity,yVelocity,xAcceleration,yAcceleration,class
56825,37,2444,67.13203,-111.95857,26.77934,1.83185,0.93547,0.19026,0.09125,pedestrian
56826,37,2445,67.20543,-111.92073,26.77053,1.8405,0.94008,0.19236,0.09135,pedestrian
56827,37,2446,67.27918,-111.88257,26.75869,1.84924,0.9445,0.19362,0.09076,pedestrian
56828,37,2447,67.35332,-111.8441,26.74387,1.85803,0.94865,0.19404,0.08966,pedestrian
56829,37,2448,67.42811,-111.80541,26.7261,1.86671,0.95249,0.19368,0.08826,pedestrian
56830,37,2449,67.50358,-111.76655,26.70543,1.87512,0.95599,0.19269,0.08676,pedestrian
56831,37,2450,67.57939,-111.72754,26.68196,1.88322,0.95916,0.19127,0.08539,pedestrian
56832,37,2451,67.65552,-111.68841,26.65574,1.89101,0.96199,0.18964,0.08439,pedestrian
56833,37,2452,67.73183,-111.6496,26.62676,1.89853,0.96468,0.18798,0.08389,pedestrian
56834,37,2453,67.80821,-111.61127,26.59507,1.90587,0.96747,0.18642,0.08388,pedestrian
56835,37,2454,67.88496,-111.5732,26.56072,1.91299,0.97055,0.18506,0.08422,pedestrian
56836,37,2455,67.96198,-111.53524,26.52374,1.91993,0.97401,0.18403,0.08463,pedestrian
56837,37,2456,68.0394,-111.49718,26.4842,1.92663,0.97787,0.18344,0.08481,pedestrian
56838,37,2457,68.11684,-111.45909,26.44212,1.93322,0.98218,0.18343,0.08444,pedestrian
56839,37,2458,68.19419,-111.42108,26.39755,1.93985,0.98701,0.18399,0.08311,pedestrian
56840,37,2459,68.27173,-111.38269,26.35052,1.94659,0.99225,0.18508,0.08044,pedestrian
56841,37,2460,68.34944,-111.34402,26.30109,1.95349,0.99782,0.18662,0.07607,pedestrian
56842,37,2461,68.42709,-111.30512,26.24929,1.96071,1.00364,0.18846,0.06964,pedestrian
56843,37,2462,68.50529,-111.26556,26.19517,1.96816,1.00946,0.19043,0.06089,pedestrian
56844,37,2463,68.58378,-111.22577,26.13891,1.97584,1.01518,0.19241,0.04961,pedestrian
56845,37,2464,68.66258,-111.18512,26.08042,1.98375,1.02045,0.19429,0.0357,pedestrian
56846,37,2465,68.74156,-111.14374,26.01974,1.99195,1.02496,0.1959,0.01924,pedestrian
56847,37,2466,68.82073,-111.10178,25.95693,2.00048,1.02842,0.19707,0.00048,pedestrian
56848,37,2467,68.90045,-111.05912,25.89205,2.00924,1.03053,0.19761,-0.0202,pedestrian
56849,37,2468,68.98066,-111.01586,25.82517,2.01814,1.03099,0.19739,-0.04222,pedestrian
56850,37,2469,69.06124,-110.97228,25.75637,2.02716,1.02962,0.19633,-0.06488,pedestrian
56851,37,2470,69.14232,-110.92869,25.68575,2.03621,1.02636,0.19434,-0.08739,pedestrian
56852,37,2471,69.22382,-110.88533,25.6134,2.04521,1.02124,0.19139,-0.10899,pedestrian
56853,37,2472,69.30581,-110.84255,25.53943,2.05408,1.01446,0.18745,-0.12898,pedestrian
56854,37,2473,69.38843,-110.80027,25.46397,2.06268,1.00615,0.18259,-0.14674,pedestrian
56855,37,2474,69.47124,-110.75915,25.38714,2.07102,0.99674,0.17687,-0.16182,pedestrian
56856,37,2475,69.55438,-110.71912,25.30906,2.07906,0.98661,0.17035,-0.17402,pedestrian
56857,37,2476,69.63775,-110.68011,25.22987,2.08682,0.97612,0.16307,-0.18335,pedestrian
56858,37,2477,69.72142,-110.64153,25.14968,2.09426,0.96538,0.15504,-0.1899,pedestrian
56859,37,2478,69.80538,-110.60338,25.06857,2.10135,0.95451,0.14629,-0.19378,pedestrian
56860,37,2479,69.88962,-110.56568,24.98665,2.10806,0.94361,0.13685,-0.19509,pedestrian
56861,37,2480,69.97412,-110.52841,24.904,2.11437,0.93278,0.12672,-0.19393,pedestrian
56862,37,2481,70.05887,-110.49157,24.82072,2.12025,0.92213,0.11594,-0.1904,pedestrian
56863,37,2482,70.14384,-110.45515,24.7369,2.12566,0.91174,0.10452,-0.1846,pedestrian
56864,37,2483,70.22902,-110.41915,24.65263,2.1306,0.90171,0.09249,-0.17664,pedestrian
